source,target,mag
2333635962.0,2556594557.0,1.0
2333635962.0,2137286137.0,1.0
2333635962.0,2099489372.0,1.0
307237144.0,2628636807.0,1.0
307237144.0,2556594557.0,1.0
307237144.0,2137286137.0,1.0
307237144.0,2099489372.0,1.0
2130404121.0,2628636807.0,1.0
2130404121.0,2556594557.0,1.0
2130404121.0,2137286137.0,1.0
2130404121.0,2099489372.0,1.0
86663967.0,2628636807.0,1.0
86663967.0,2556594557.0,1.0
86663967.0,2137286137.0,1.0
86663967.0,2099489372.0,1.0
2116890535.0,253771894.0,1.0
1979260581.0,253771894.0,1.0
2469453486.0,2106824575.0,1.0
2469453486.0,1765929309.0,1.0
2469453486.0,2307196916.0,1.0
2469453486.0,1984613836.0,1.0
2116890535.0,233151887.0,1.0
2116890535.0,146908812.0,1.0
2469453486.0,233151887.0,1.0
2469453486.0,146908812.0,1.0
1979260581.0,233151887.0,1.0
1979260581.0,146908812.0,1.0
2116890535.0,2116890535.0,2.0
2116890535.0,2117665592.0,1.0
2116890535.0,2112930218.0,1.0
2116890535.0,2167032031.0,1.0
2116890535.0,2778894466.0,1.0
2116890535.0,1979260581.0,1.0
2469453486.0,2116890535.0,2.0
2469453486.0,2117665592.0,1.0
2469453486.0,2112930218.0,1.0
2469453486.0,2167032031.0,1.0
2469453486.0,2778894466.0,1.0
2469453486.0,1979260581.0,1.0
1979260581.0,2116890535.0,2.0
1979260581.0,2117665592.0,1.0
1979260581.0,2112930218.0,1.0
1979260581.0,2167032031.0,1.0
1979260581.0,2778894466.0,1.0
1979260581.0,1979260581.0,1.0
2469453486.0,2150497552.0,1.0
2469453486.0,2120432532.0,1.0
2469453486.0,1985797339.0,1.0
2469453486.0,2085043130.0,1.0
2469453486.0,2148580738.0,1.0
2116890535.0,2464503392.0,1.0
2116890535.0,2515199597.0,1.0
2469453486.0,2464503392.0,1.0
2469453486.0,2515199597.0,1.0
1979260581.0,2464503392.0,1.0
1979260581.0,2515199597.0,1.0
1678881218.0,233151887.0,4.0
1678881218.0,146908812.0,3.0
2305808187.0,233151887.0,4.0
2305808187.0,146908812.0,3.0
2631061446.0,233151887.0,4.0
2631061446.0,146908812.0,3.0
2655685028.0,233151887.0,4.0
2655685028.0,146908812.0,3.0
2043466164.0,233151887.0,4.0
2043466164.0,146908812.0,3.0
1678881218.0,2096352476.0,1.0
1678881218.0,2139383741.0,1.0
2305808187.0,2096352476.0,1.0
2305808187.0,2139383741.0,1.0
2631061446.0,2096352476.0,1.0
2631061446.0,2139383741.0,1.0
2655685028.0,2096352476.0,1.0
2655685028.0,2139383741.0,1.0
2043466164.0,2096352476.0,1.0
2043466164.0,2139383741.0,1.0
1678881218.0,2051837759.0,1.0
1678881218.0,1139602135.0,1.0
2305808187.0,2051837759.0,1.0
2305808187.0,1139602135.0,1.0
2631061446.0,2051837759.0,1.0
2631061446.0,1139602135.0,1.0
2655685028.0,2051837759.0,1.0
2655685028.0,1139602135.0,1.0
2043466164.0,2051837759.0,1.0
2043466164.0,1139602135.0,1.0
1678881218.0,2039579559.0,2.0
1678881218.0,2095415012.0,1.0
1678881218.0,2081226198.0,1.0
1678881218.0,705882724.0,2.0
1678881218.0,2807365348.0,1.0
2305808187.0,2039579559.0,2.0
2305808187.0,2095415012.0,1.0
2305808187.0,2081226198.0,1.0
2305808187.0,705882724.0,2.0
2305808187.0,2807365348.0,1.0
2631061446.0,2039579559.0,2.0
2631061446.0,2095415012.0,1.0
2631061446.0,2081226198.0,1.0
2631061446.0,705882724.0,2.0
2631061446.0,2807365348.0,1.0
2655685028.0,2039579559.0,2.0
2655685028.0,2095415012.0,1.0
2655685028.0,2081226198.0,1.0
2655685028.0,705882724.0,2.0
2655685028.0,2807365348.0,1.0
2043466164.0,2039579559.0,2.0
2043466164.0,2095415012.0,1.0
2043466164.0,2081226198.0,1.0
2043466164.0,705882724.0,2.0
2043466164.0,2807365348.0,1.0
1678881218.0,2648680260.0,1.0
2305808187.0,2648680260.0,1.0
2631061446.0,2648680260.0,1.0
2655685028.0,2648680260.0,1.0
2043466164.0,2648680260.0,1.0
1678881218.0,2102797581.0,1.0
1678881218.0,1987843543.0,1.0
1678881218.0,2800877418.0,1.0
1678881218.0,2136041560.0,1.0
1678881218.0,1993120014.0,1.0
2305808187.0,2102797581.0,1.0
2305808187.0,1987843543.0,1.0
2305808187.0,2800877418.0,1.0
2305808187.0,2136041560.0,1.0
2305808187.0,1993120014.0,1.0
2631061446.0,2102797581.0,1.0
2631061446.0,1987843543.0,1.0
2631061446.0,2800877418.0,1.0
2631061446.0,2136041560.0,1.0
2631061446.0,1993120014.0,1.0
2655685028.0,2102797581.0,1.0
2655685028.0,1987843543.0,1.0
2655685028.0,2800877418.0,1.0
2655685028.0,2136041560.0,1.0
2655685028.0,1993120014.0,1.0
2043466164.0,2102797581.0,1.0
2043466164.0,1987843543.0,1.0
2043466164.0,2800877418.0,1.0
2043466164.0,2136041560.0,1.0
2043466164.0,1993120014.0,1.0
1678881218.0,2144575447.0,1.0
1678881218.0,2683429092.0,1.0
2305808187.0,2144575447.0,1.0
2305808187.0,2683429092.0,1.0
2631061446.0,2144575447.0,1.0
2631061446.0,2683429092.0,1.0
2655685028.0,2144575447.0,1.0
2655685028.0,2683429092.0,1.0
2043466164.0,2144575447.0,1.0
2043466164.0,2683429092.0,1.0
1678881218.0,2798401905.0,1.0
1678881218.0,2306069960.0,1.0
1678881218.0,673652672.0,1.0
1678881218.0,2083464779.0,1.0
1678881218.0,2016160904.0,1.0
2305808187.0,2798401905.0,1.0
2305808187.0,2306069960.0,1.0
2305808187.0,673652672.0,1.0
2305808187.0,2083464779.0,1.0
2305808187.0,2016160904.0,1.0
2631061446.0,2798401905.0,1.0
2631061446.0,2306069960.0,1.0
2631061446.0,673652672.0,1.0
2631061446.0,2083464779.0,1.0
2631061446.0,2016160904.0,1.0
2655685028.0,2798401905.0,1.0
2655685028.0,2306069960.0,1.0
2655685028.0,673652672.0,1.0
2655685028.0,2083464779.0,1.0
2655685028.0,2016160904.0,1.0
2043466164.0,2798401905.0,1.0
2043466164.0,2306069960.0,1.0
2043466164.0,673652672.0,1.0
2043466164.0,2083464779.0,1.0
2043466164.0,2016160904.0,1.0
1678881218.0,2143835462.0,4.0
1678881218.0,2009218270.0,4.0
1678881218.0,1930818359.0,1.0
1678881218.0,2293820698.0,1.0
2305808187.0,2143835462.0,4.0
2305808187.0,2009218270.0,4.0
2305808187.0,1930818359.0,1.0
2305808187.0,2293820698.0,1.0
2631061446.0,2143835462.0,4.0
2631061446.0,2009218270.0,4.0
2631061446.0,1930818359.0,1.0
2631061446.0,2293820698.0,1.0
2655685028.0,2143835462.0,4.0
2655685028.0,2009218270.0,4.0
2655685028.0,1930818359.0,1.0
2655685028.0,2293820698.0,1.0
2043466164.0,2143835462.0,4.0
2043466164.0,2009218270.0,4.0
2043466164.0,1930818359.0,1.0
2043466164.0,2293820698.0,1.0
1678881218.0,2304410050.0,1.0
1678881218.0,2495836570.0,1.0
2305808187.0,2304410050.0,1.0
2305808187.0,2495836570.0,1.0
2631061446.0,2304410050.0,1.0
2631061446.0,2495836570.0,1.0
2655685028.0,2304410050.0,1.0
2655685028.0,2495836570.0,1.0
2043466164.0,2304410050.0,1.0
2043466164.0,2495836570.0,1.0
1678881218.0,1983130135.0,1.0
1678881218.0,2043861242.0,1.0
1678881218.0,682610978.0,1.0
1678881218.0,2084757237.0,1.0
2305808187.0,1983130135.0,1.0
2305808187.0,2043861242.0,1.0
2305808187.0,682610978.0,1.0
2305808187.0,2084757237.0,1.0
2631061446.0,1983130135.0,1.0
2631061446.0,2043861242.0,1.0
2631061446.0,682610978.0,1.0
2631061446.0,2084757237.0,1.0
2655685028.0,1983130135.0,1.0
2655685028.0,2043861242.0,1.0
2655685028.0,682610978.0,1.0
2655685028.0,2084757237.0,1.0
2043466164.0,1983130135.0,1.0
2043466164.0,2043861242.0,1.0
2043466164.0,682610978.0,1.0
2043466164.0,2084757237.0,1.0
1678881218.0,2310374343.0,1.0
1678881218.0,1977077451.0,1.0
1678881218.0,2010729639.0,1.0
2305808187.0,2310374343.0,1.0
2305808187.0,1977077451.0,1.0
2305808187.0,2010729639.0,1.0
2631061446.0,2310374343.0,1.0
2631061446.0,1977077451.0,1.0
2631061446.0,2010729639.0,1.0
2655685028.0,2310374343.0,1.0
2655685028.0,1977077451.0,1.0
2655685028.0,2010729639.0,1.0
2043466164.0,2310374343.0,1.0
2043466164.0,1977077451.0,1.0
2043466164.0,2010729639.0,1.0
1678881218.0,2309836674.0,1.0
1678881218.0,2151248842.0,1.0
1678881218.0,2579247553.0,1.0
1678881218.0,2166885453.0,1.0
1678881218.0,2556217711.0,1.0
2305808187.0,2309836674.0,1.0
2305808187.0,2151248842.0,1.0
2305808187.0,2579247553.0,1.0
2305808187.0,2166885453.0,1.0
2305808187.0,2556217711.0,1.0
2631061446.0,2309836674.0,1.0
2631061446.0,2151248842.0,1.0
2631061446.0,2579247553.0,1.0
2631061446.0,2166885453.0,1.0
2631061446.0,2556217711.0,1.0
2655685028.0,2309836674.0,1.0
2655685028.0,2151248842.0,1.0
2655685028.0,2579247553.0,1.0
2655685028.0,2166885453.0,1.0
2655685028.0,2556217711.0,1.0
2043466164.0,2309836674.0,1.0
2043466164.0,2151248842.0,1.0
2043466164.0,2579247553.0,1.0
2043466164.0,2166885453.0,1.0
2043466164.0,2556217711.0,1.0
1678881218.0,2160686087.0,1.0
2305808187.0,2160686087.0,1.0
2631061446.0,2160686087.0,1.0
2655685028.0,2160686087.0,1.0
2043466164.0,2160686087.0,1.0
1678881218.0,2133247355.0,1.0
1678881218.0,2154240125.0,1.0
2305808187.0,2133247355.0,1.0
2305808187.0,2154240125.0,1.0
2631061446.0,2133247355.0,1.0
2631061446.0,2154240125.0,1.0
2655685028.0,2133247355.0,1.0
2655685028.0,2154240125.0,1.0
2043466164.0,2133247355.0,1.0
2043466164.0,2154240125.0,1.0
1664205314.0,2077736714.0,1.0
1664205314.0,1834339306.0,1.0
1664205314.0,2127616844.0,1.0
1664205314.0,2550453853.0,1.0
1664205314.0,2636756810.0,1.0
1664205314.0,2039681322.0,1.0
1664205314.0,1664205314.0,1.0
2561999872.0,2169669433.0,2.0
2561999872.0,2077736714.0,1.0
2561999872.0,1834339306.0,1.0
2561999872.0,2112772285.0,1.0
2521299248.0,2169669433.0,2.0
2521299248.0,2077736714.0,1.0
2521299248.0,1834339306.0,1.0
2521299248.0,2112772285.0,1.0
754045434.0,2169669433.0,2.0
754045434.0,2077736714.0,1.0
754045434.0,1834339306.0,1.0
754045434.0,2112772285.0,1.0
2120983740.0,2169669433.0,2.0
2120983740.0,2077736714.0,1.0
2120983740.0,1834339306.0,1.0
2120983740.0,2112772285.0,1.0
2561999872.0,253771894.0,1.0
2521299248.0,253771894.0,1.0
754045434.0,253771894.0,1.0
2120983740.0,253771894.0,1.0
2561999872.0,2105245141.0,1.0
2561999872.0,2087314693.0,1.0
2521299248.0,2105245141.0,1.0
2521299248.0,2087314693.0,1.0
754045434.0,2105245141.0,1.0
754045434.0,2087314693.0,1.0
2120983740.0,2105245141.0,1.0
2120983740.0,2087314693.0,1.0
2561999872.0,233151887.0,3.0
2561999872.0,146908812.0,3.0
2521299248.0,233151887.0,3.0
2521299248.0,146908812.0,3.0
754045434.0,233151887.0,3.0
754045434.0,146908812.0,3.0
2120983740.0,233151887.0,3.0
2120983740.0,146908812.0,3.0
2561999872.0,672579825.0,1.0
2561999872.0,2102797581.0,2.0
2561999872.0,958544279.0,1.0
2561999872.0,1987843543.0,2.0
2521299248.0,672579825.0,1.0
2521299248.0,2102797581.0,2.0
2521299248.0,958544279.0,1.0
2521299248.0,1987843543.0,2.0
754045434.0,672579825.0,1.0
754045434.0,2102797581.0,2.0
754045434.0,958544279.0,1.0
754045434.0,1987843543.0,2.0
2120983740.0,672579825.0,1.0
2120983740.0,2102797581.0,2.0
2120983740.0,958544279.0,1.0
2120983740.0,1987843543.0,2.0
2561999872.0,2625022871.0,1.0
2561999872.0,2207373149.0,1.0
2561999872.0,2325228963.0,1.0
2561999872.0,2315661309.0,1.0
2561999872.0,2625888111.0,1.0
2521299248.0,2625022871.0,1.0
2521299248.0,2207373149.0,1.0
2521299248.0,2325228963.0,1.0
2521299248.0,2315661309.0,1.0
2521299248.0,2625888111.0,1.0
754045434.0,2625022871.0,1.0
754045434.0,2207373149.0,1.0
754045434.0,2325228963.0,1.0
754045434.0,2315661309.0,1.0
754045434.0,2625888111.0,1.0
2120983740.0,2625022871.0,1.0
2120983740.0,2207373149.0,1.0
2120983740.0,2325228963.0,1.0
2120983740.0,2315661309.0,1.0
2120983740.0,2625888111.0,1.0
2561999872.0,2122419906.0,1.0
2561999872.0,2141896634.0,1.0
2561999872.0,2076396712.0,1.0
2561999872.0,2109518512.0,1.0
2521299248.0,2122419906.0,1.0
2521299248.0,2141896634.0,1.0
2521299248.0,2076396712.0,1.0
2521299248.0,2109518512.0,1.0
754045434.0,2122419906.0,1.0
754045434.0,2141896634.0,1.0
754045434.0,2076396712.0,1.0
754045434.0,2109518512.0,1.0
2120983740.0,2122419906.0,1.0
2120983740.0,2141896634.0,1.0
2120983740.0,2076396712.0,1.0
2120983740.0,2109518512.0,1.0
2561999872.0,2632198184.0,1.0
2561999872.0,2041873084.0,1.0
2561999872.0,916236146.0,1.0
2561999872.0,2179086799.0,1.0
2521299248.0,2632198184.0,1.0
2521299248.0,2041873084.0,1.0
2521299248.0,916236146.0,1.0
2521299248.0,2179086799.0,1.0
754045434.0,2632198184.0,1.0
754045434.0,2041873084.0,1.0
754045434.0,916236146.0,1.0
754045434.0,2179086799.0,1.0
2120983740.0,2632198184.0,1.0
2120983740.0,2041873084.0,1.0
2120983740.0,916236146.0,1.0
2120983740.0,2179086799.0,1.0
2561999872.0,2648680260.0,1.0
2521299248.0,2648680260.0,1.0
754045434.0,2648680260.0,1.0
2120983740.0,2648680260.0,1.0
2561999872.0,2139383741.0,1.0
2561999872.0,2320419332.0,1.0
2561999872.0,2017240795.0,1.0
2561999872.0,2621698461.0,1.0
2561999872.0,2074989338.0,1.0
2561999872.0,300104971.0,1.0
2561999872.0,2113314754.0,1.0
2521299248.0,2139383741.0,1.0
2521299248.0,2320419332.0,1.0
2521299248.0,2017240795.0,1.0
2521299248.0,2621698461.0,1.0
2521299248.0,2074989338.0,1.0
2521299248.0,300104971.0,1.0
2521299248.0,2113314754.0,1.0
754045434.0,2139383741.0,1.0
754045434.0,2320419332.0,1.0
754045434.0,2017240795.0,1.0
754045434.0,2621698461.0,1.0
754045434.0,2074989338.0,1.0
754045434.0,300104971.0,1.0
754045434.0,2113314754.0,1.0
2120983740.0,2139383741.0,1.0
2120983740.0,2320419332.0,1.0
2120983740.0,2017240795.0,1.0
2120983740.0,2621698461.0,1.0
2120983740.0,2074989338.0,1.0
2120983740.0,300104971.0,1.0
2120983740.0,2113314754.0,1.0
2561999872.0,1973977791.0,1.0
2561999872.0,2687675924.0,1.0
2561999872.0,2706403063.0,1.0
2521299248.0,1973977791.0,1.0
2521299248.0,2687675924.0,1.0
2521299248.0,2706403063.0,1.0
754045434.0,1973977791.0,1.0
754045434.0,2687675924.0,1.0
754045434.0,2706403063.0,1.0
2120983740.0,1973977791.0,1.0
2120983740.0,2687675924.0,1.0
2120983740.0,2706403063.0,1.0
2561999872.0,1962718514.0,1.0
2561999872.0,269525963.0,1.0
2561999872.0,2396570167.0,1.0
2521299248.0,1962718514.0,1.0
2521299248.0,269525963.0,1.0
2521299248.0,2396570167.0,1.0
754045434.0,1962718514.0,1.0
754045434.0,269525963.0,1.0
754045434.0,2396570167.0,1.0
2120983740.0,1962718514.0,1.0
2120983740.0,269525963.0,1.0
2120983740.0,2396570167.0,1.0
2561999872.0,2310374343.0,1.0
2561999872.0,1977077451.0,1.0
2561999872.0,2010729639.0,1.0
2521299248.0,2310374343.0,1.0
2521299248.0,1977077451.0,1.0
2521299248.0,2010729639.0,1.0
754045434.0,2310374343.0,1.0
754045434.0,1977077451.0,1.0
754045434.0,2010729639.0,1.0
2120983740.0,2310374343.0,1.0
2120983740.0,1977077451.0,1.0
2120983740.0,2010729639.0,1.0
2561999872.0,210273175.0,1.0
2561999872.0,56393418.0,1.0
2561999872.0,2789777154.0,1.0
2561999872.0,2791746955.0,1.0
2561999872.0,2115814184.0,1.0
2561999872.0,730126969.0,1.0
2561999872.0,2745635594.0,1.0
2521299248.0,210273175.0,1.0
2521299248.0,56393418.0,1.0
2521299248.0,2789777154.0,1.0
2521299248.0,2791746955.0,1.0
2521299248.0,2115814184.0,1.0
2521299248.0,730126969.0,1.0
2521299248.0,2745635594.0,1.0
754045434.0,210273175.0,1.0
754045434.0,56393418.0,1.0
754045434.0,2789777154.0,1.0
754045434.0,2791746955.0,1.0
754045434.0,2115814184.0,1.0
754045434.0,730126969.0,1.0
754045434.0,2745635594.0,1.0
2120983740.0,210273175.0,1.0
2120983740.0,56393418.0,1.0
2120983740.0,2789777154.0,1.0
2120983740.0,2791746955.0,1.0
2120983740.0,2115814184.0,1.0
2120983740.0,730126969.0,1.0
2120983740.0,2745635594.0,1.0
2561999872.0,2190919569.0,1.0
2521299248.0,2190919569.0,1.0
754045434.0,2190919569.0,1.0
2120983740.0,2190919569.0,1.0
2278732804.0,253771894.0,1.0
2278732804.0,233151887.0,4.0
2278732804.0,146908812.0,4.0
2278732804.0,2830088056.0,1.0
2278732804.0,2139383741.0,3.0
2278732804.0,2894079658.0,1.0
2278732804.0,2072162632.0,1.0
2278732804.0,2169294177.0,1.0
2278732804.0,1907811893.0,1.0
2278732804.0,1481642178.0,1.0
2278732804.0,2096352476.0,1.0
2278732804.0,1978271887.0,1.0
2278732804.0,2305176804.0,2.0
2278732804.0,1865453616.0,1.0
2278732804.0,2113064632.0,2.0
2278732804.0,2065385335.0,2.0
2278732804.0,2694747168.0,1.0
2278732804.0,2102797581.0,2.0
2278732804.0,1987843543.0,2.0
2278732804.0,1988478294.0,1.0
2278732804.0,1993120014.0,2.0
2278732804.0,2082864321.0,1.0
2278732804.0,2043845686.0,1.0
2278732804.0,2635457114.0,1.0
2278732804.0,1979140108.0,1.0
2278732804.0,2735145029.0,1.0
2278732804.0,2734641129.0,1.0
2278732804.0,2736241830.0,1.0
2278732804.0,2128403331.0,1.0
2495405225.0,2170009896.0,2.0
2495405225.0,2697863097.0,1.0
2495405225.0,2574283405.0,1.0
2495405225.0,2712535262.0,2.0
2495405225.0,2723667071.0,1.0
2495405225.0,2640728408.0,1.0
2425893104.0,2077736714.0,1.0
2425893104.0,1834339306.0,1.0
2425893104.0,2127616844.0,1.0
2425893104.0,2550453853.0,1.0
2424475043.0,2077736714.0,1.0
2424475043.0,1834339306.0,1.0
2424475043.0,2127616844.0,1.0
2424475043.0,2550453853.0,1.0
2609421251.0,2077736714.0,1.0
2609421251.0,1834339306.0,1.0
2609421251.0,2127616844.0,1.0
2609421251.0,2550453853.0,1.0
2300885633.0,2077736714.0,1.0
2300885633.0,1834339306.0,1.0
2300885633.0,2127616844.0,1.0
2300885633.0,2550453853.0,1.0
2425893104.0,233151887.0,4.0
2425893104.0,146908812.0,4.0
2424475043.0,233151887.0,4.0
2424475043.0,146908812.0,4.0
2609421251.0,233151887.0,4.0
2609421251.0,146908812.0,4.0
2300885633.0,233151887.0,4.0
2300885633.0,146908812.0,4.0
2425893104.0,2636756810.0,1.0
2425893104.0,2039681322.0,1.0
2424475043.0,2636756810.0,1.0
2424475043.0,2039681322.0,1.0
2609421251.0,2636756810.0,1.0
2609421251.0,2039681322.0,1.0
2300885633.0,2636756810.0,1.0
2300885633.0,2039681322.0,1.0
2425893104.0,2674676105.0,1.0
2424475043.0,2674676105.0,1.0
2609421251.0,2674676105.0,1.0
2300885633.0,2674676105.0,1.0
2425893104.0,2305406398.0,1.0
2424475043.0,2305406398.0,1.0
2609421251.0,2305406398.0,1.0
2300885633.0,2305406398.0,1.0
1914535798.0,2692190370.0,1.0
1914535798.0,2709006732.0,1.0
1914535798.0,2702723102.0,1.0
1914535798.0,2697450189.0,1.0
2603382468.0,2692190370.0,1.0
2603382468.0,2709006732.0,1.0
2603382468.0,2702723102.0,1.0
2603382468.0,2697450189.0,1.0
1914535798.0,233151887.0,2.0
1914535798.0,146908812.0,2.0
2603382468.0,233151887.0,1.0
2603382468.0,146908812.0,1.0
1914535798.0,2169294177.0,2.0
1914535798.0,1907811893.0,2.0
1914535798.0,1481642178.0,2.0
2603382468.0,2169294177.0,1.0
2603382468.0,1907811893.0,1.0
2603382468.0,1481642178.0,1.0
1914535798.0,2096352476.0,1.0
1914535798.0,2139383741.0,1.0
2603382468.0,2096352476.0,1.0
2603382468.0,2139383741.0,1.0
1914535798.0,2122419906.0,1.0
1914535798.0,2141896634.0,1.0
1914535798.0,2076396712.0,1.0
1914535798.0,2109518512.0,1.0
2603382468.0,2122419906.0,1.0
2603382468.0,2141896634.0,1.0
2603382468.0,2076396712.0,1.0
2603382468.0,2109518512.0,1.0
1914535798.0,1978271887.0,1.0
2603382468.0,1978271887.0,1.0
1914535798.0,1664205314.0,1.0
2603382468.0,1664205314.0,1.0
1914535798.0,2443735199.0,1.0
1914535798.0,2043174931.0,1.0
2603382468.0,2443735199.0,1.0
2603382468.0,2043174931.0,1.0
1914535798.0,2707986727.0,1.0
1914535798.0,2590650281.0,1.0
2603382468.0,2707986727.0,1.0
2603382468.0,2590650281.0,1.0
1914535798.0,2190919569.0,1.0
2603382468.0,2190919569.0,1.0
1929495945.0,1392871264.0,1.0
1929495945.0,2608473440.0,1.0
2282610807.0,1392871264.0,1.0
2282610807.0,2608473440.0,1.0
2026177842.0,1392871264.0,1.0
2026177842.0,2608473440.0,1.0
2013490024.0,1392871264.0,1.0
2013490024.0,2608473440.0,1.0
2892620085.0,1392871264.0,1.0
2892620085.0,2608473440.0,1.0
2511048172.0,1392871264.0,1.0
2511048172.0,2608473440.0,1.0
1929495945.0,2116890535.0,1.0
1929495945.0,2469453486.0,1.0
1929495945.0,1979260581.0,1.0
2282610807.0,2116890535.0,1.0
2282610807.0,2469453486.0,1.0
2282610807.0,1979260581.0,1.0
2026177842.0,2116890535.0,1.0
2026177842.0,2469453486.0,1.0
2026177842.0,1979260581.0,1.0
2013490024.0,2116890535.0,1.0
2013490024.0,2469453486.0,1.0
2013490024.0,1979260581.0,1.0
2892620085.0,2116890535.0,1.0
2892620085.0,2469453486.0,1.0
2892620085.0,1979260581.0,1.0
2511048172.0,2116890535.0,1.0
2511048172.0,2469453486.0,1.0
2511048172.0,1979260581.0,1.0
1983130135.0,233151887.0,3.0
1983130135.0,146908812.0,3.0
2043861242.0,233151887.0,3.0
2043861242.0,146908812.0,3.0
682610978.0,233151887.0,3.0
682610978.0,146908812.0,3.0
2084757237.0,233151887.0,3.0
2084757237.0,146908812.0,3.0
1983130135.0,2169294177.0,1.0
1983130135.0,1907811893.0,1.0
1983130135.0,1481642178.0,1.0
2043861242.0,2169294177.0,1.0
2043861242.0,1907811893.0,1.0
2043861242.0,1481642178.0,1.0
682610978.0,2169294177.0,1.0
682610978.0,1907811893.0,1.0
682610978.0,1481642178.0,1.0
2084757237.0,2169294177.0,1.0
2084757237.0,1907811893.0,1.0
2084757237.0,1481642178.0,1.0
1983130135.0,2142395980.0,1.0
2043861242.0,2142395980.0,1.0
682610978.0,2142395980.0,1.0
2084757237.0,2142395980.0,1.0
1983130135.0,2096352476.0,1.0
1983130135.0,2139383741.0,1.0
2043861242.0,2096352476.0,1.0
2043861242.0,2139383741.0,1.0
682610978.0,2096352476.0,1.0
682610978.0,2139383741.0,1.0
2084757237.0,2096352476.0,1.0
2084757237.0,2139383741.0,1.0
1983130135.0,2598286043.0,1.0
2043861242.0,2598286043.0,1.0
682610978.0,2598286043.0,1.0
2084757237.0,2598286043.0,1.0
1983130135.0,2305176804.0,1.0
1983130135.0,1865453616.0,1.0
1983130135.0,2113064632.0,1.0
1983130135.0,2065385335.0,1.0
1983130135.0,2694747168.0,1.0
2043861242.0,2305176804.0,1.0
2043861242.0,1865453616.0,1.0
2043861242.0,2113064632.0,1.0
2043861242.0,2065385335.0,1.0
2043861242.0,2694747168.0,1.0
682610978.0,2305176804.0,1.0
682610978.0,1865453616.0,1.0
682610978.0,2113064632.0,1.0
682610978.0,2065385335.0,1.0
682610978.0,2694747168.0,1.0
2084757237.0,2305176804.0,1.0
2084757237.0,1865453616.0,1.0
2084757237.0,2113064632.0,1.0
2084757237.0,2065385335.0,1.0
2084757237.0,2694747168.0,1.0
1983130135.0,1965874878.0,1.0
1983130135.0,2509657949.0,1.0
1983130135.0,2145746520.0,1.0
2043861242.0,1965874878.0,1.0
2043861242.0,2509657949.0,1.0
2043861242.0,2145746520.0,1.0
682610978.0,1965874878.0,1.0
682610978.0,2509657949.0,1.0
682610978.0,2145746520.0,1.0
2084757237.0,1965874878.0,1.0
2084757237.0,2509657949.0,1.0
2084757237.0,2145746520.0,1.0
1983130135.0,2711919895.0,1.0
1983130135.0,2718585804.0,1.0
2043861242.0,2711919895.0,1.0
2043861242.0,2718585804.0,1.0
682610978.0,2711919895.0,1.0
682610978.0,2718585804.0,1.0
2084757237.0,2711919895.0,1.0
2084757237.0,2718585804.0,1.0
1983130135.0,2161810323.0,1.0
1983130135.0,2894383519.0,1.0
2043861242.0,2161810323.0,1.0
2043861242.0,2894383519.0,1.0
682610978.0,2161810323.0,1.0
682610978.0,2894383519.0,1.0
2084757237.0,2161810323.0,1.0
2084757237.0,2894383519.0,1.0
1983130135.0,2592204599.0,1.0
2043861242.0,2592204599.0,1.0
682610978.0,2592204599.0,1.0
2084757237.0,2592204599.0,1.0
2126899833.0,233151887.0,1.0
2126899833.0,146908812.0,1.0
1970773585.0,233151887.0,1.0
1970773585.0,146908812.0,1.0
2112772285.0,233151887.0,1.0
2112772285.0,146908812.0,1.0
2126899833.0,2169669433.0,2.0
2126899833.0,2213385597.0,1.0
2126899833.0,2112772285.0,1.0
2126899833.0,2122438261.0,1.0
1970773585.0,2169669433.0,2.0
1970773585.0,2213385597.0,1.0
1970773585.0,2112772285.0,1.0
1970773585.0,2122438261.0,1.0
2112772285.0,2213385597.0,1.0
2112772285.0,2122438261.0,1.0
1458861332.0,2225229069.0,1.0
1458861332.0,2032927348.0,2.0
2297158594.0,2225229069.0,1.0
2297158594.0,2032927348.0,2.0
2420596929.0,2225229069.0,1.0
2420596929.0,2032927348.0,2.0
1458861332.0,2086375726.0,1.0
1458861332.0,2797071750.0,1.0
1458861332.0,1902659110.0,1.0
1458861332.0,204222322.0,1.0
2086375726.0,2086375726.0,1.0
2086375726.0,2797071750.0,1.0
2086375726.0,2267678628.0,1.0
2086375726.0,1902659110.0,1.0
2086375726.0,204222322.0,1.0
2297158594.0,2086375726.0,1.0
2297158594.0,2797071750.0,1.0
2297158594.0,2267678628.0,1.0
2297158594.0,1902659110.0,1.0
2297158594.0,204222322.0,1.0
2420596929.0,2086375726.0,1.0
2420596929.0,2797071750.0,1.0
2420596929.0,2267678628.0,1.0
2420596929.0,1902659110.0,1.0
2420596929.0,204222322.0,1.0
2267678628.0,2086375726.0,1.0
2267678628.0,2797071750.0,1.0
2267678628.0,1902659110.0,1.0
2267678628.0,204222322.0,1.0
204222322.0,2086375726.0,1.0
204222322.0,2797071750.0,1.0
204222322.0,2267678628.0,1.0
204222322.0,1902659110.0,1.0
204222322.0,204222322.0,1.0
1902659110.0,2086375726.0,1.0
1902659110.0,2797071750.0,1.0
1902659110.0,2267678628.0,1.0
1902659110.0,1902659110.0,1.0
1902659110.0,204222322.0,1.0
2797071750.0,2086375726.0,1.0
2797071750.0,2797071750.0,1.0
2797071750.0,2267678628.0,1.0
2797071750.0,1902659110.0,1.0
